Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
V135,0,0,0,0,0,0,0,0,0.31173618042716,0.36539470528329,0.0001,0.32259109299043,0,0,0,0,0,0,0,0,0,0,0,0.9999999964630267,0.1609268273239244
V136,0.29327004922499,0,0,0.16288034557073,0,0,0,0.26601890034783,0.11486960955928,0,0,0,0.16281296078546,0,0,0,0,0,0,0,0,0,0,0.999999991112948,0.4331064403777297
V137,0.41026454965998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58961397461527,0,0,0,0,0,0,0.9999999880972078,0.3911826159306948
V138,0,0,0,0,0.4278046764996,0,0,0,0,0,0,0,0,0,0,0,0,0.57214119341365,0,0,0,0,0,0.9999999978018488,0.31428282650514655
V139,0.16198885070388,0,0,0,0.0001,0.15275383298694,0,0,0,0.11809193710078,0.16281228398676,0,0,0,0.1225494918063,0,0,0,0,0,0.28159943657963,0,0,0.9999999935159127,0.4818605776392596
V140,0,0.10955286016738,0,0.0001,0,0.25469904511901,0,0.14041959130426,0,0,0.062953332775764,0.25345980294127,0,0,0,0,0,0,0,0.17872854351001,0,0,0,0.9999999974199527,0.3583581335230171
V141,0,0,0,0.0001,0.35645830170736,0,0.21898814823309,0,0,0,0,0,0,0,0,0,0,0.42432848510076,0,0,0,0,0,0.9999999882458304,0.42561689883091414
V142,0.1089333247588,0,0,0,0,0,0.12287002802509,0,0,0,0,0,0,0,0,0.33816806069687,0,0,0,0,0.32857659792103,0.10128153568141,0,0.999999991486658,0.5140067829823437
V143,0,0,0.071960314824684,0,0,0.11073202747377,0,0.23246785610001,0,0,0,0.1924766913058,0.13037570167137,0,0,0,0,0.17599377949593,0,0,0.085872663408543,0,0,0.9999999969877172,0.5163933538018679
V144,0,0,0.11432236498353,0,0.06442579275934,0,0.17829269033766,0,0,0,0,0,0.16676430294559,0.16647595154167,0,0,0.22494765635901,0,0,0.084737829456952,0,0,0,0.9999999965318326,0.5977287771946719
V145,0,0,0,0,0,0,0,0,0,0.25134869192408,0,0,0,0.74846868666461,0,0,0,0,0,0,0,0,0,0.9999999930103902,0.2850093755251111
V146,0.13353214652947,0,0,0,0.25625624745115,0.0001,0,0.14944052393957,0.2571103473684,0,0,0,0,0.20350612634984,0,0,0,0,0,0,0,0,0,0.9999999948793105,0.4274544937599535
V147,0,0,0,0,0,0,0,0,0,0,0.23325278342565,0,0,0,0,0,0,0.76660524913369,0,0,0,0,0,0.9999999967108502,0.18437132013088828
V148,0,0.13704081427014,0,0.21262729525532,0.15354699643774,0,0,0,0,0,0,0,0,0,0.088974547435554,0,0,0.23281280421506,0.17490065821991,0,0,0,0,0.9999999942579932,0.5052422681159981
V149,0,0.15480984939202,0,0,0,0.18091298232618,0.18038898696388,0,0.16361201367762,0,0,0,0.10870762438425,0,0,0,0.15694943843348,0,0,0.054518635953458,0,0,0,0.9999999967159474,0.5881969901137184
V150,0,0.32471280839465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67505209786229,0,0,0,0.999999991652772,0.15999332521008247
V151,0.11442362603494,0,0,0,0,0.092416859004434,0,0,0.19442259413144,0,0.18228298709686,0.15707452870033,0,0,0,0,0,0,0.20872767077188,0,0,0.050559600065656,0,0.9999999974688125,0.4313788241388311
V152,0,0,0,0,0.3448118632354,0.30134864874616,0,0,0,0,0,0,0,0.35376043772135,0,0,0,0,0,0,0,0,0,0.9999999961957422,0.4197312102585799
V153,0,0.22416035261969,0,0,0,0,0,0,0,0.08244388544386,0,0,0,0.36022126152647,0,0.16732546831345,0,0,0,0.16566359136464,0,0,0,0.9999999943531894,0.4667408514650925
V154,0,0,0,0,0,0,0,0,0,0.32914358460172,0,0,0,0.33192077430684,0,0,0,0,0,0,0.33879298642293,0,0,0.9999999952536227,0.44049546149188495
V155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35389737319324,0,0,0.16673268017983,0,0,0.4791752550192,0,0,0.9999999945850412,0.21091956334598042
V156,0,0,0,0,0.0001,0.59462971154866,0,0,0,0,0,0,0,0.40525468535579,0,0,0,0,0,0,0,0,0,0.9999999969463615,0.4272752956262476
V157,0,0,0,0.0001,0,0,0,0.22285412300697,0,0,0,0,0,0,0,0,0,0,0,0.77685894872842,0,0,0,0.9999999886680299,0.07878491773658602
V158,0,0.089565294852724,0,0.15619247221663,0,0,0.29819371785173,0,0,0,0,0,0.18986969564898,0,0.2661053611729,0,0,0,0,0,0,0,0,0.999999994270566,0.4674561306396296
V159,0,0,0,0,0.0001,0.27388190800945,0,0,0,0,0,0,0.098429967226134,0,0.26131329265925,0.15336874465521,0,0.061941670159655,0,0.15085470049933,0,0,0,0.9999999914736827,0.44092577011184514
V160,0.60138171457438,0,0.39820467845458,0.0001,0.0001,0,0.0001,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999743147094,0.05554214739398216
V161,0,0,0,0,0,0.0001,0,0.49164351874522,0,0,0,0,0,0,0,0,0,0,0,0,0.508179732819,0,0,0.99999999137062,0.371534806712301
V162,0.11724404800255,0,0,0.163525775932,0,0,0,0.15362780913739,0.10074596574253,0,0,0,0,0.093724053874869,0.13937522488003,0.087431586982859,0,0,0,0,0.14424506515361,0,0,0.9999999946566831,0.5360161887571059
V163,0,0,0,0.24321748115976,0.0001,0.23561653013166,0,0,0.22621334197471,0,0,0,0.29483119720011,0,0,0,0,0,0,0,0,0,0,0.9999999976158346,0.43874496326253615
V164,0,0,0,0.23696292706356,0.0001,0.42400104835105,0,0,0,0,0,0,0,0,0.33882402956542,0,0,0,0,0,0,0,0,0.9999999947747725,0.29286857884074813
V165,0.070157978039153,0,0,0,0.0001,0.083699680191635,0.20338941236527,0,0,0,0,0.26668141345276,0,0,0,0.13557110428013,0,0,0,0,0,0.24031181674432,0,0.9999999960084441,0.42575095828950016
V166,0.15900747790643,0,0,0,0,0,0,0,0,0,0.22917448893688,0,0.17696362930695,0,0.2527895228117,0,0,0,0.084763249756695,0,0,0.097135845895937,0,0.9999999881553615,0.4373219779148974
V167,0.17909290863947,0,0,0,0,0,0,0,0.25629585431131,0,0.12645709434535,0.23028002291985,0.20769639462583,0,0,0,0,0,0,0,0,0,0,0.9999999950213844,0.393957245627977
V168,0.04450961411726,0,0,0.17528416587792,0,0.1751530008376,0,0,0,0.15056630764825,0.17336372226465,0,0,0,0,0,0.10166213259401,0.12236399444055,0.057017083954152,0,0,0,0,0.9999999960694195,0.45436506988103215
V169,0.20639193158737,0,0,0,0,0,0,0,0,0.33694917318632,0,0,0,0,0,0,0.29027278878668,0,0,0,0,0.16627496072666,0,0.9999999964740303,0.48707774227249057
V170,0,0.096965330728236,0,0,0,0,0.22070403028036,0,0,0,0,0.10911921154232,0.19941818685258,0,0,0,0,0,0.23125605468824,0.14242858275172,0,0,0,0.9999999916972975,0.4950230602935769
V171,0,0,0,0.10604093370265,0.1202701713534,0.054352941810247,0.075751274338749,0,0,0,0.13201517898412,0,0,0,0.1507563000688,0.17874049675307,0,0,0,0,0.18192624985414,0,0,0.9999999939612843,0.5343575311495875
V172,0.33908494612722,0,0,0.11913077865786,0.1837285619948,0,0,0.3579861396283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999963916137,0.3393282411221247
V173,0,0.24555963842172,0,0,0,0,0,0.16865361648345,0.099687503850702,0,0,0.11353856732044,0,0,0.15659033541271,0,0.088903111532479,0,0,0,0.12700867040335,0,0,0.9999999938241435,0.5082036989197377
V174,0.21838906039394,0,0,0,0,0,0,0,0,0,0,0.22148369218663,0.3059885884045,0.14291823366551,0,0.1111094054698,0,0,0,0,0,0,0,0.9999999939937505,0.4798522299395353
V175,0,0,0.26844470509857,0,0,0,0,0,0.10085896448542,0,0,0,0,0,0.10229652377167,0.25777247781492,0,0.27048545982896,0,0,0,0,0,0.9999999912509736,0.41412411905329555
V176,0.13402327236782,0,0.053515758324315,0,0.12832049596963,0,0,0.13010925556355,0,0.12358196278755,0,0,0.19985276671702,0,0,0,0,0,0,0.12684900548046,0.10366320577419,0,0,0.9999999969919527,0.5557772204177943
V177,0,0,0.21427716436431,0.2534966808495,0.089921979839576,0.062418681251052,0,0,0,0,0,0,0,0.073964674897936,0.18011634808803,0,0,0.12576154164888,0,0,0,0,0,0.9999999960010528,0.4266309856249745
V178,0,0,0.28589561696927,0,0.22537027958246,0.17373449207759,0.11300043069425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20191113743264,0,0.9999999959959519,0.42594617471080026
V179,0,0,0,0,0.19379249993669,0,0,0,0,0.41561333955517,0.28717255209002,0,0,0,0,0,0,0,0.10328725983687,0,0,0,0,0.9999999969696731,0.2590911504212301
V180,0,0,0.23036720457679,0.1721998210517,0.075721079521931,0,0,0.08403216502512,0,0.13602160415528,0,0,0,0.10965805351164,0,0,0,0.19186834880893,0,0,0,0,0,0.9999999948663343,0.47504154972627116
V181,0,0.18568829547158,0,0.31912895541677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49506485946094,0,0,0,0,0,0.9999999939420812,0.39142559189907533
V182,0,0,0,0.36279847986851,0,0,0,0,0,0.14832217200582,0.25284461392514,0,0,0,0,0,0,0,0,0,0,0.23590322059912,0,0.9999999959480547,0.3031718483123148
V183,0,0,0,0.14085005237503,0.15447088716563,0,0,0.0001,0,0,0,0,0.091258326465036,0.20825055457227,0,0,0,0,0,0.076216903093349,0,0.3287482913773,0,0.9999999898250784,0.4173464232146869
V184,0,0,0.36293541540271,0,0.073803398027258,0.20013473251163,0,0,0,0,0,0,0.36301614042513,0,0,0,0,0,0,0,0,0,0,0.9999999953949265,0.38207339830382064
V185,0,0,0.14453253232819,0,0,0,0,0,0,0,0,0,0.17873866649284,0,0,0.21236338901321,0,0.18218001240491,0.17949590412415,0.10259278924704,0,0,0,0.9999999904452801,0.5289187042267243
V186,0.22756760811687,0,0,0,0.15402791218493,0,0,0,0,0.26272277876397,0.25999948710347,0,0,0,0,0,0,0.09548923848211,0,0,0,0,0,0.9999999940032992,0.37180135405925085
V187,0,0,0.25573874207938,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74406086429527,0,0,0.9999999921575038,0.25142327041985013
V188,0.17385309356687,0,0,0.19123083271144,0.20751448206751,0,0.068906407267785,0,0,0,0,0,0,0,0.16356661414166,0,0,0,0.19484062675247,0,0,0,0,0.9999999948820918,0.49955082197303663
V189,0,0.18183778083971,0,0.13368893759964,0,0,0,0.12067266145567,0,0.10074860574603,0,0,0,0.1016609915102,0,0,0,0,0.14312891592183,0,0.15907246649788,0.059051691498423,0,0.9999999939845311,0.5699956381910711
V190,0.18013415625896,0.2959322160756,0,0,0,0.12864488865331,0.39527429492906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999998146521,0.4377077702376933
V191,0,0,0,0.061928329135815,0,0,0,0,0,0,0,0,0,0.13167746063292,0.12992996026125,0,0,0,0.17166770421381,0.11778029729695,0.15070260913498,0.23615333911656,0,0.999999992054202,0.4367840577440465
V192,0,0,0,0.23755827531697,0.11013530854525,0,0,0,0,0,0,0,0.18096358357856,0.064359164144203,0,0.1245369215984,0,0.10786065939216,0.17449857463992,0,0,0,0,0.9999999955691018,0.5938835624102464
V193,0,0,0,0,0,0,0,0,0,0.5869022494382,0,0,0,0,0,0,0,0,0,0.41290182503717,0,0,0,0.9999999951332185,0.23836604859346153
V194,0,0,0,0,0,0,0,0,0,0.28214725995252,0.0001,0.27387406386606,0,0,0.44385126163812,0,0,0,0,0,0,0,0,0.9999999987485021,0.11686508842603403
V195,0,0,0.25960885473674,0,0,0.1638307853991,0,0.2042147049868,0,0,0,0,0.09225059599512,0,0,0.086204475674321,0,0,0.12953223631328,0,0.064213772443034,0,0,0.9999999950806562,0.5030837544714413
V196,0,0,0.14356526155202,0,0,0,0,0,0.10686508233438,0,0.12543530395769,0.18405178463636,0.27901797319941,0,0,0,0,0,0,0,0.16093274177639,0,0,0.9999999952307438,0.46065053439937786
V197,0.07418349327976,0.22827513205277,0,0,0,0,0.18320639946823,0,0,0.12453998088257,0,0,0,0.12863521839972,0,0.080342255010838,0.1264037673229,0,0.054349174660999,0,0,0,0,0.9999999960632212,0.5868601608289099
V198,0.42541376694661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57452880431799,0,0,0,0,0,0.999999997027023,0.27583423015532743
V199,0,0,0.15187089977825,0,0,0,0,0.069700085837365,0,0,0.0001,0.15215226572539,0,0.19491402587397,0.16446587238631,0,0,0.084876217547856,0,0.18184599971866,0,0,0,0.9999999921521132,0.4300220753566739
V200,0,0.19484849937371,0.079160219364185,0.20317849686692,0,0.0001,0,0,0.064212445213468,0.22921002895119,0,0,0,0,0.10164688857566,0,0.12759246528884,0,0,0,0,0,0,0.9999999948881175,0.4790745692839734
V201,0.1338559146757,0,0,0.1243240818549,0,0,0.21261852920013,0,0,0,0,0,0,0,0,0.26037573210305,0,0,0,0.072596929102581,0,0.19613776133721,0,0.9999999967335479,0.5673209535836258
V202,0.19426279859443,0.12545900818947,0,0,0,0.15726913062634,0,0,0,0,0,0,0.10074645264473,0,0.086791282383052,0,0.20890430691454,0,0,0,0.12649792236728,0,0,0.9999999968022734,0.5461007066978044
V203,0,0.1778700927692,0,0,0.14681557483129,0,0.076795311254612,0.096000123837633,0,0,0,0.10393657418441,0.078292405080023,0,0,0,0.17611745064614,0,0,0.14413366541187,0,0,0,0.999999997199807,0.5643830969500481
V204,0,0,0,0.11997216346314,0.086145775973561,0.29659908142486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13170968210557,0.36544846305108,0,0.9999999930794273,0.38431086305874673
V205,0,0,0,0,0.0001,0,0,0,0,0.51184171343148,0,0,0,0,0,0,0,0,0,0,0.48799089829772,0,0,0.999999991872712,0.3352602984215527
V206,0,0,0.18097610215076,0.17774705802222,0,0,0,0,0,0,0.33412172790605,0.087492190396346,0,0,0,0,0,0,0,0,0,0.21950183754587,0,0.9999999931393253,0.3328628341013173
V207,0,0,0,0,0,0.12285826055209,0.29642469957888,0,0,0,0,0.17296126433338,0,0,0,0.29204873721286,0,0.11548733475864,0,0,0,0,0,0.9999999921585521,0.5195653697147379
V208,0,0,0,0,0,0,0.25280378849124,0,0,0.11440064774671,0,0,0.29738608837781,0,0.10891396193767,0,0,0,0.22637867789281,0,0,0,0,0.9999999952418965,0.5630510818718978
V209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41124029591926,0,0,0,0.58864459823148,0,0,0,0,0,0.9999999921871772,0.24717921463143666
V210,0,0,0,0,0,0,0,0,0,0,0,0,0.66904185015871,0,0.33083969857306,0,0,0,0,0,0,0,0,0.9999999935676883,0.25220825379109857
V211,0.1382551761518,0.17820759556282,0,0.20253903209145,0.0001,0.27272649637374,0,0,0,0,0,0.20812494150098,0,0,0,0,0,0,0,0,0,0,0,0.9999999968829006,0.3603971487642209
V212,0,0,0.23412448349504,0.064092439783078,0,0,0,0,0,0,0,0,0,0.20359085651328,0,0,0.23720680355444,0.069156028931724,0,0,0.19168857271629,0,0,0.9999999875554867,0.4932066170333362
V213,0,0,0,0.0001,0,0,0,0,0,0.42979817660411,0.56992689703384,0.0001,0,0,0,0,0,0,0.0001,0,0,0,0,0.99999999307471,0.04903111078107737
V214,0,0,0,0,0.24265564779147,0,0,0.11024609407232,0.12035820070925,0,0.22150950382129,0,0,0.16861812018221,0,0.065017882296022,0,0,0,0,0,0.071506559098686,0,0.999999996966556,0.4823341175007196
V215,0,0,0,0,0,0,0,0,0.39715047050242,0,0,0,0.23143193507935,0,0,0,0,0,0.37127870004073,0,0,0,0,0.9999999868118453,0.4828577055377817
V216,0.26925296747299,0,0,0,0,0.0001,0,0,0,0.34056570903048,0,0,0,0,0,0,0,0,0,0,0.39003344976619,0,0,0.9999999946939565,0.4221886757186906
V217,0.10083860501311,0,0,0,0.10037673040434,0,0,0,0.062616830035981,0,0,0.1976928221046,0,0,0.041457766547003,0.16780243016974,0,0,0,0,0.13050608946499,0.19857729782169,0,0.9999999928051192,0.49805085727942955
V218,0,0,0,0,0.40500979656177,0,0,0,0,0,0,0,0.31506139323947,0,0,0,0.27980102329171,0,0,0,0,0,0,0.9999999890994677,0.5257329199665524
V219,0.083428233648501,0.13467909787962,0,0.15621443165824,0,0.14619600119773,0,0.10612773331677,0,0.16523717816022,0,0,0,0,0,0,0,0.070806001757268,0,0.13723843678205,0,0,0,0.9999999977741765,0.47827827873749135
V220,0.084393469736218,0,0,0,0,0,0,0.17513569354675,0,0.13730477636251,0,0,0,0,0,0.1484486828176,0,0,0.25359398895638,0.20101320070805,0,0,0,0.9999999972539231,0.46912296099267625
V221,0.19838521483868,0.079890703275463,0,0.16758934176437,0.22460409620504,0.068282035566188,0,0,0,0,0,0,0,0,0,0.06557938890275,0,0,0.19558408829648,0,0,0,0,0.9999999949710758,0.49044588635340663
V222,0,0,0,0,0,0,0,0,0,0,0,0,0.1345370918868,0,0,0,0,0.29030878017643,0.36859751739527,0.20641584339311,0,0,0,0.9999999907991282,0.35429254429796947
V223,0,0,0,0.21921323817047,0,0,0,0,0,0,0,0,0,0.43716427945655,0,0,0,0,0,0,0.3435729266133,0,0,0.9999999967325455,0.4355012558991609
V224,0.26922019940784,0,0,0.12968072327333,0,0.0001,0.13579436203451,0.15948533960664,0,0,0.0001,0.30557806558598,0,0,0,0,0,0,0,0,0,0,0,0.9999999945428695,0.3307195350581704
V225,0,0,0.13556420816885,0,0,0.30636457718601,0.28080924944239,0,0,0,0,0,0,0,0,0,0.11740835907356,0.15978539606469,0,0,0,0,0,0.9999999966225191,0.5645418510681133
V226,0,0,0,0,0,0.21657382787723,0,0,0,0,0,0.40895036526377,0,0,0,0,0.37435361465428,0,0,0,0,0,0,0.9999999976324877,0.33169834610156
V227,0,0,0,0,0,0,0.15455606065986,0.12938314742,0.076954419771579,0,0,0.12720256023034,0,0.16523844228521,0.15587208469185,0,0.13536657097683,0,0,0.055349422624151,0,0,0,0.9999999961353566,0.5136871929484265
V228,0,0,0,0,0,0,0,0,0,0.35027955563176,0,0,0,0.27627782217124,0,0.3733157614656,0,0,0,0,0,0,0,0.9999999934974005,0.4379695065132414
V229,0,0.18750190244914,0,0,0,0,0,0.21628225484493,0.16517588338043,0.21705874115,0,0,0,0,0,0,0.090883797105818,0,0,0,0.12292305116101,0,0,0.9999999955139695,0.49199466857446483
V230,0,0,0.20382247108079,0,0,0,0,0,0,0,0.17915921532207,0,0.1296729940355,0.059349629141439,0,0,0.1302865913634,0,0.15884511369569,0.13877404173738,0,0,0,0.9999999969205541,0.5057916644488791
V231,0,0,0,0.078414214358967,0,0.13546865749092,0,0,0.14807338024775,0.12447955004275,0,0.21258667262662,0,0.11674148988037,0,0,0,0,0.11267117150924,0,0,0.071437066738749,0,0.9999999961148383,0.42683894728193617
V232,0,0.20660704179562,0,0,0.0001,0,0,0.16892811876562,0,0.32729827174986,0.07868897413079,0,0,0,0,0,0,0.21828268652869,0,0,0,0,0,0.999999990503055,0.447822101531444
V233,0,0.14699731595865,0.32905420503867,0,0,0,0,0,0,0,0,0,0,0,0,0.15124096435612,0.19633793059685,0,0.17620558670997,0,0,0,0,0.9999999877231253,0.38344091477077835
V234,0,0.17457988519469,0,0.14146983994258,0,0,0,0,0,0,0,0,0.18166963148764,0,0,0,0.26357860352353,0,0,0,0,0.23857476016788,0,0.9999999851900971,0.4903682252021986
V235,0,0,0.19225381923467,0.19994135890949,0,0,0,0,0.11674932202525,0,0,0.1628881272651,0.10235548687227,0,0,0,0,0,0,0.1364948192931,0,0.089217287867468,0,0.999999995742994,0.46030630052922933
V236,0,0,0.17076249071911,0,0,0.21327720134923,0,0,0,0,0.12635628854205,0.09099987254569,0.18017419170166,0,0,0,0,0,0.14049235500422,0.07784637448561,0,0,0,0.9999999970355784,0.5135308327095228
V237,0.11031867339118,0.34394172422881,0,0,0,0.15549202714006,0,0,0,0.21175481365518,0,0,0,0,0,0,0.17831486024333,0,0,0,0,0,0,0.9999999938899319,0.4500549739052463
V238,0,0.19546280941748,0,0,0,0.11624784921269,0,0,0,0,0,0.086649545648249,0,0.044681481799959,0.069902526367895,0,0.19979449004187,0.14152480090944,0,0,0.14569337676143,0,0,0.9999999979145486,0.5639693303149441
V239,0,0,0,0.0001,0.0001,0,0,0.36423790458806,0,0,0,0,0.0001,0,0.63539436934654,0,0,0,0,0,0,0,0,0.9999999852731889,0.08229857182809157
V240,0,0,0,0,0,0,0.65359280814116,0,0,0,0,0,0,0,0,0.34634128507363,0,0,0,0,0,0,0,0.9999999939288658,0.5418548087784999
V241,0,0,0.29755745236633,0,0,0,0,0,0,0.41793969778049,0.0001,0.28431698093622,0,0,0,0,0,0,0,0,0,0,0,0.9999999964264602,0.1748407695400766
V242,0,0.71607372801451,0,0.2837899942615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999994895984,0.25621415544518833
V243,0,0,0,0,0,0,0,0.37673055918814,0,0.62315942378347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999967771541,0.23904958705363188
V244,0,0.15193561215452,0,0,0.33746056068739,0,0,0,0,0,0,0,0,0,0,0,0.17240965265308,0,0.33808221987343,0,0,0,0,0.9999999905552303,0.5368996229432783
V245,0,0.1539432827559,0,0.075260807466571,0,0,0,0,0.063020473173066,0,0.21117727672292,0,0,0.077998513494044,0,0,0,0,0.18077586077987,0,0.09636207975211,0.14139329190075,0,0.9999999971064412,0.5436210094282484
V246,0,0.1795677420144,0,0,0.10833556599496,0.19922719178292,0,0,0,0.12151579231873,0,0.12164753746526,0,0,0,0.096352634730074,0,0,0,0.17320448442292,0,0,0,0.999999997278481,0.47938421327771635
V247,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0.59465852167887,0.40508097294525,0,0,0,0.999999990630476,0.051492993675038394
V248,0,0,0,0,0.14401388776993,0,0,0,0,0.079057891609365,0,0,0.21872641883053,0.078401591119686,0.14520846306173,0,0,0.088822749588382,0.24569115536099,0,0,0,0,0.9999999969586923,0.5398890995162791
V249,0.0001,0.1502756824191,0.65429423724355,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0.19502366381354,0,0,0,0,0,0.9999999864869159,0.03937135944388223
V250,0,0,0.36519120375513,0,0,0.17258537177403,0,0,0,0,0,0.46209018431236,0,0,0,0,0,0,0,0,0,0,0,0.9999999968933032,0.1632335785350042
V251,0,0,0,0,0,0,0.088621731582606,0.23641166389493,0,0,0,0,0.17118270181926,0.28186060315543,0,0,0,0,0,0.22188098309136,0,0,0,0.9999999953307734,0.5044731922185534
V252,0,0.15615607362783,0,0,0,0,0,0,0.13536325736838,0,0,0.2519905983027,0,0,0.069967738973777,0,0,0.21025421532364,0,0.17608653775691,0,0,0,0.9999999926977415,0.4002098512303922
V253,0.38842881477117,0,0,0,0,0,0,0,0,0,0,0,0.31083194447031,0,0,0,0,0.1238853023926,0.17678487036422,0,0,0,0,0.999999997635377,0.4710384593653796
V254,0,0,0.12661058460714,0,0.11523632664945,0.1266391203728,0,0,0,0.1990815727214,0,0,0.20489936211504,0.06384494376108,0,0,0.16359155359563,0,0,0,0,0,0,0.9999999964568514,0.5653617999924303
V255,0,0,0,0,0,0,0,0.54171600655975,0,0,0,0.0001,0,0,0,0,0,0,0.0001,0.45804042005044,0,0,0,0.9999999864048815,0.29922563229500987
V256,0.18596664596361,0,0.19310035439088,0,0,0,0,0.15634472880229,0.18781015894119,0,0,0,0.17388908880883,0,0,0,0,0,0,0.10280008669485,0,0,0,0.9999999950158227,0.45377041295872866
V257,0,0,0,0,0.36604765749829,0,0,0.19988073131419,0,0,0,0,0.12024962658074,0,0,0,0,0.31376326965728,0,0,0,0,0,0.9999999939556279,0.4457372585068085
V258,0,0,0,0,0,0,0,0.11876241276668,0.13479891160916,0,0.0001,0.15600209429392,0,0,0.20549893139422,0.18095742231866,0.20385746265969,0,0,0,0,0,0,0.9999999960017584,0.48155382870075275
V259,0.18166750328239,0,0,0,0,0.1573988841666,0,0.095789923318457,0,0,0.1729189695896,0,0,0,0.21714290679636,0.093155517315585,0,0.081817766216033,0,0,0,0,0,0.9999999977402835,0.4599523479074273
V260,0,0,0,0,0,0,0,0.35641257291524,0,0,0,0,0.10972508875902,0,0.36995653074029,0.16373046856491,0,0,0,0,0,0,0,0.9999999940899357,0.3412615133677711
V261,0,0,0,0.0001,0.18289901406087,0.12852262575723,0,0.051898198736098,0.054236922187339,0.2256632026945,0,0.081541379512355,0,0,0.20366419964945,0,0,0,0.071426234996347,0,0,0,0,0.9999999954380849,0.40139156026249595
V262,0,0,0.12117685500116,0,0,0,0,0,0,0,0,0,0,0.48204678131863,0,0,0,0.39658297797533,0,0,0,0,0,0.9999999865371199,0.34147797357445625
V263,0,0,0,0,0,0.14039849973162,0,0,0,0,0.19877665585322,0.092295735704434,0,0,0.059947341488113,0,0,0.16155533540551,0.072608745731458,0.21051897251125,0,0.063821041980077,0,0.9999999986682971,0.42059950914337757
V264,0,0,0,0.0001,0,0,0.26747169278252,0,0,0,0,0,0.18672860483562,0,0.28816162370402,0,0,0,0,0.25745313061661,0,0,0,0.9999999883840784,0.3741272857440412
V265,0,0,0.16298030712111,0.0001,0,0,0,0.086805396363234,0,0,0,0,0.15134876141756,0,0,0.17010268788151,0,0,0.079020537843632,0.18155066762608,0,0.1680599091636,0,0.9999999879990719,0.4948296716045341
V266,0,0.18535662487941,0,0,0.1006199235902,0,0,0.18046609473595,0,0,0,0.2939545642581,0,0,0,0,0.23954529205729,0,0,0,0,0,0,0.9999999986123997,0.4426712946943581
V267,0,0,0,0,0,0.0001,0,0,0,0.25996974829579,0.0001,0,0,0,0.73963849364912,0,0.0001,0,0,0.0001,0,0,0,0.9999999897752603,0.19450914013724036
V268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70835064125792,0,0,0,0,0.29147504340508,0,0,0,0,0.9999999883201135,0.30315578939364624
V269,0,0.14617654871711,0,0,0,0,0,0,0,0.5779119972146,0,0,0,0,0,0,0,0.27575989895447,0,0,0,0,0,0.9999999952416537,0.35912622808682076
V270,0,0.081362090661086,0,0,0.0001,0.081578415606848,0,0.12678800539256,0.21052803986947,0,0,0,0,0,0.087462757795517,0,0.18531389570318,0,0,0.055616904186031,0,0.17123605092322,0,0.9999999957468308,0.5408602954866609
V271,0.0001,0,0,0,0.20495761198574,0.0001,0,0,0,0,0,0,0,0,0,0,0,0.79483244318193,0,0,0,0,0,0.9999999907467219,0.17308817435349805
V272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4859859623821,0.51384714324013,0,0.999999996340991,0.1628628027016256
V273,0,0,0.21781770338641,0,0,0.33397724429766,0,0,0,0,0,0,0,0,0,0,0.30614074641167,0.14195054351191,0,0,0,0,0,0.999999997248577,0.5144416099420103
V274,0,0,0,0,0,0,0,0,0,0.16846783429517,0.15868623187773,0,0,0,0.057460623089249,0.12411592433099,0.082577416134302,0,0.11400971746981,0.078503667681506,0,0.21603872150062,0,0.9999999922725754,0.4843511442865562
V275,0,0,0,0,0,0,0,0,0.39057752842082,0,0,0,0,0,0,0,0,0,0.60928254847134,0,0,0,0,0.9999999942997571,0.3454977986068188
