"B cells"	"Interferon"	"Macrophages"	"Monocytes"	"Neutrophils"	"NK cells"	"Plasma cells"	"Proliferation"	"T cells"	"Translation"
"X1240222"	3.04063570185702	4.58660531913719	3.38485628874903	4.44611029740309	3.72216641846242	NA	2.92698782611927	7.39603151721198	3.20283572919396	9.64269418176062
"X907314"	3.29433108359574	3.80902651451159	3.3136551932737	3.92941085114182	3.3835630418112	NA	2.8903177416933	7.73694864863585	3.20368031249757	9.98012395340895
"X1299051"	3.06115479190711	7.27901223859784	3.789769991149	4.32833911740874	5.91147179583959	NA	2.94010804884689	6.87144122168464	3.20381105600924	9.56919232576945
"X906804"	3.12484479083038	4.92752181201996	3.35566248259438	4.3157581912869	3.5903344510275	NA	2.99419740135234	6.90283277827538	3.20450068121554	10.0229997176485
"X908457"	3.16693747316686	6.41690038154722	3.65594125260685	4.50050406819972	3.62864994325217	NA	3.00385507429493	5.95049423002143	3.20468502649554	9.95888877547798
"X753585"	3.12272149215321	5.2716110212266	3.82402282553265	4.38225002700089	3.54795784569016	NA	3.00093062066856	7.21389413305891	3.20490878038606	9.6727825302119
"X908458"	3.21797579019995	4.05619793162427	3.32823740360932	4.17176339869618	3.40333071000994	NA	3.11876741825613	7.62352864309443	3.20511713703372	9.48332656109793
"X910692"	3.04419654602654	5.50966094100051	3.47711786017373	4.10190137435103	3.26391337661709	NA	3.02584398376936	7.35287766024237	3.20523309445111	9.70901471915763
"X1298353"	3.12402398774768	4.05762395392616	3.3531530271107	4.35524873657269	4.22267858124688	NA	3.20152616593159	7.80225816213653	3.20535422595503	9.75587501433659
"X687600"	3.11990949192141	4.25342291876205	3.23727128980468	4.15016546119071	3.42937228337504	NA	3.06317648576709	7.88215166003358	3.20637019148171	9.83992460903839
"X930299"	3.00429510620577	4.24128534958762	3.21642548413711	4.28007325821881	3.28962981689785	NA	2.92448109337086	6.99305207801812	3.20640678521334	9.6979146683935
"X908483"	3.3306342226412	3.61260986006807	3.24646081120233	4.10181592912423	3.27507411631	NA	2.90745716520934	7.49465907896974	3.20643667121487	10.145087700729
"X909250"	2.99334556569004	5.47247223251885	3.76205956204652	4.34345637456005	3.42206539161455	NA	2.86276678012354	7.17163128243737	3.20673585261652	9.65460350710024
"X687812"	3.13400470473969	4.7310056848457	3.48579139807427	4.30808010503226	4.10209294146291	NA	3.11471569507708	5.60424853280277	3.20702309363261	10.2434447000799
"X907068"	3.08156068662227	5.85021143157497	3.65337071038417	4.27666334206671	6.99591136343748	NA	3.16471346980004	6.19259126602908	3.20733158563903	10.0587146780678
"X749711"	3.19025545126216	7.60267104061911	3.67239389598813	4.3359207740827	5.17636257483704	NA	3.03902831877606	7.49082891517907	3.20742150072574	9.86555957607355
"X1297439"	3.22570390065305	4.48432764363284	3.37827659998476	4.10746900848773	3.22266561607702	NA	2.93495382879666	7.95368940436437	3.20795050184357	9.3227238030917
"X1659823"	3.09564755927308	4.19433361340957	3.55463548514924	4.40922624275906	3.33685404151589	NA	3.00536722248268	7.36776894547041	3.20795679046067	9.89941571521861
"X910567"	3.33135003358438	3.77334655849939	3.43767689331903	4.28036713633526	3.74029858687321	NA	2.97102902526185	7.82473173522206	3.20800265847901	10.1199027884959
"X1660034"	3.13427958349594	5.38566446136462	3.51869844493914	4.3166681486341	3.65412479237262	NA	3.16054300811261	7.73642481937794	3.20801675651389	9.96843619028887
"X908481"	3.09872021541048	4.80800207403503	3.24306066546189	4.15537548106378	3.47956719909827	NA	2.9871840968585	7.77415649775552	3.20841504249863	9.19941550089671
"X753531"	3.0838586263035	6.90646297736938	3.75078462867493	4.31518425633067	6.64581818762296	NA	2.97931089079853	5.56511928640843	3.20844054081026	9.45092991631859
"X930082"	3.06714226782647	5.02097920106511	3.46241873280506	4.17588849543134	5.90674093735496	NA	3.03451692904821	8.2546383349367	3.20979407954617	9.89378552865041
"X908131"	3.28898889930135	5.54738695925437	3.46731151431783	4.2489976719703	3.45498934760911	NA	3.09050049610035	7.03845786363297	3.21035109874828	10.0650668479918
"X910568"	3.18095834917668	4.41451993202567	3.70024594009945	4.16675144065873	3.83599220847174	NA	3.22369893545395	6.33367198267228	3.21053187404679	9.7983532682504
"X1660035"	3.12953276945401	6.23836150096726	3.58864468745459	4.33230335620509	3.73844662175512	NA	3.48860339219153	7.49760460321831	3.21086984818634	9.86122735201379
"X688006"	3.25270735173564	4.00094295688262	3.16992974797038	4.1043275612753	4.33056300236236	NA	2.99929347893249	8.02766201762453	3.21092061386703	9.61680276442893
"X906871"	3.13638293445441	4.81563718386715	3.56652658915482	4.25368036665882	3.49485927155469	NA	3.03051324879956	7.13559054712066	3.21101898686735	10.0774957704437
"X1331055"	3.12538745187981	4.16948057900435	3.2116867234213	3.92578467831334	3.16522535886304	NA	3.00005877042426	8.01731274213482	3.21157910121843	9.34507494898258
"X910922"	3.06622345622673	4.57849078768257	3.42017009905731	4.26952450830214	3.42541025344892	NA	3.02516167029126	7.70963789388226	3.21160146431005	9.78045662799928
"X907046"	3.11471571132956	5.0672869982132	3.44052981824262	4.49039554149798	4.96713456653411	NA	3.1068914728645	7.52648202197185	3.21191512598686	9.49764305896942
"X910900"	3.15824381326805	5.36637076814264	3.57648906783811	4.31065502532127	3.35328164494322	NA	3.09652350185896	7.07671693856762	3.2120098429214	9.36765424273061
"X1479987"	3.0044751451725	5.55263766857804	3.57623212964112	4.45979997269068	3.38172199081399	NA	3.22048633658004	7.09167049592324	3.21245651055584	9.72451617502334
"X909698"	3.06497410987487	4.73676527416487	3.81531831352644	4.4332536770526	3.5240799339066	NA	3.01117641697145	6.4724653551669	3.21354760971441	10.4506008892585
"X724828"	3.20752661016587	4.98387725108925	3.59392431350839	4.42364286557084	3.35569739944105	NA	3.23657178239229	7.00601322151118	3.21386099363016	10.0743677345263
"X908465"	3.09725590226356	6.05004341764399	3.62787808675262	4.18304386130104	3.70316884080109	NA	3.0921116270931	4.9100863493858	3.21402751253122	9.94691378923986
"X949170"	3.24101122102234	4.12733113221767	3.31406419805319	4.39077292134109	3.81474618498661	NA	3.28887343709725	6.45565527515993	3.21404515744218	9.71595942587508
"X724874"	3.16792243206429	6.07055343779642	3.83528419821269	4.38025583364896	3.3552269632474	NA	3.06288951350389	7.45608818165157	3.21447955214904	9.59746175203256
"X909769"	3.06484005096315	4.9578133894128	3.421046401722	4.22689719131297	5.35360056601707	NA	2.96697124467585	8.02556121186256	3.21468333748602	9.87081731398568
"X1299050"	3.12132275336497	5.3792881841209	3.34923740162782	4.4215517720674	4.14592346695306	NA	3.05877930220779	7.67450406150017	3.21500223646947	9.65796018649205
"X905959"	3.18116450590492	4.88934764029867	3.53314344892745	4.75065265202729	3.87449359472684	NA	3.38346470651511	4.495251965521	3.21541322575556	9.45923600965582
"X1240220"	3.12821312116034	5.039728139741	3.70489560227331	4.47564067850298	3.4110885349842	NA	3.23239474350919	7.40447762666126	3.21543533641936	9.58571832360197
"X1479994"	3.07689924452479	5.05208450082746	3.61046244987884	4.3411090932521	3.20465483914963	NA	2.89675281646999	8.12737793065887	3.21588721503135	9.98569387220125
"X906839"	3.17270388348773	5.09009662324115	3.49477054330293	4.51858916165962	3.48282154532745	NA	3.13674902699904	6.44615392941662	3.21590233997019	9.38532863845234
"X1240215"	3.14773348095253	4.75115932763457	3.58326923371253	4.29966455902728	3.61063774719617	NA	2.96875644672216	7.49717096397745	3.21597288223803	9.62051782966937
"X724869"	3.1051723885217	6.50000773188576	3.83535597966412	4.34160572125192	3.4652184565096	NA	3.1002772386445	7.30711058720008	3.21621181247405	9.55800454420163
"X1240190"	3.09447195116453	4.47347978765118	3.507306987479	4.26598236539094	4.96126728099141	NA	3.12501827179246	6.78500187031402	3.2166089333415	9.96860094707951
"X1524418"	3.01989156891337	7.03783974146579	3.64513804529095	4.2402895750779	3.3710294114487	NA	3.04200128955214	7.73686537176464	3.21711473935033	9.67750810374274
"X688014"	3.34459885847605	3.73508696898124	3.24500888359804	3.99144659477603	3.34465104959835	NA	2.92896116325788	7.79387513913426	3.21726570486288	9.91558551758801
"X753534"	3.11307433031758	4.25370169616362	3.29709535239589	4.44900264335015	3.6002837920485	NA	3.26857070633281	6.42678702495604	3.21772500419259	9.26472123762532
"X909718"	3.21449262004928	5.49526399751988	3.22360989183078	4.1857504017612	3.77808186508316	NA	2.90118944734954	6.40408816865327	3.21848951814712	9.65821028848825
"X905969"	3.08810394659829	5.34665758960351	3.58112965318543	4.33111131238761	3.69835680393489	NA	3.00169930000744	7.12738559004258	3.21878535331673	9.82312228428972
"X906869"	3.09878640349342	5.67039968401962	3.51354091870232	4.31867449076872	3.4855137983698	NA	3.15866529591868	6.62804158390261	3.21891232571226	10.1263837813696
"X753533"	3.14015818871321	5.54818419680405	3.83239071821127	4.59927757233454	3.52051469113512	NA	2.9726039408656	7.22344217748776	3.21893935951714	9.43410225495914
"X907050"	3.04918189155626	5.27986612852207	3.85697746401303	4.10965488657444	3.45456804703963	NA	3.12286606580808	6.57310266791422	3.22024244383653	9.97037178368106
"X946353"	3.12652828103896	4.95518348759057	3.54798158348084	4.2445426880099	3.77083152329884	NA	3.10294084134199	7.98319355071865	3.22081201728439	9.80894834754092
"X909739"	3.21826387962308	5.35473237127955	3.64279177148693	4.41067923790746	3.42736535481572	NA	3.02665617822985	7.16272874344848	3.22089850065147	9.4574042305709
"X907287"	3.0758646482674	4.2726475359251	3.59508246360309	4.25751489343208	3.44871131558844	NA	3.04338558688027	6.83356425270982	3.22151084017462	10.064662428418
"X753538"	3.06582719740997	5.87993691111248	3.43935746371664	4.37097843001256	3.54993505773445	NA	2.9409315763084	6.20355813469738	3.22191940558587	10.0351217364474
"X909699"	3.14063177241396	4.501201977034	3.55063492980927	4.58406331754539	3.70921946971399	NA	3.256130943147	6.02320819872959	3.22225693870735	9.96567361896138
"X906848"	3.23121154015163	4.04060771418748	3.33991749395913	4.31770122933692	3.70135159429611	NA	3.34098455933735	7.35091767051056	3.22244065712972	9.97200871834406
"X908471"	3.1647050017098	4.23651465241979	3.41006739161253	4.36958794761968	3.60579273217941	NA	3.34569800873529	7.52682918456607	3.22383043007943	9.77292216233111
"X906849"	3.25729650715269	4.18097991466061	3.40594130019152	4.43163193581877	3.49840081596407	NA	3.05744899067173	5.7941529144016	3.22386122157776	9.77918959757817
"X1299049"	3.07846268604516	6.83843883705966	3.59459158704532	4.39241066619694	3.59851048913486	NA	2.99598545330613	6.11871371887689	3.22441468538497	9.88139053173894
"X949164"	3.13381090299133	3.89550668411634	3.68369693722498	4.07192876965016	3.51815590119751	NA	2.96362891111393	7.63067246688361	3.22441697113249	9.96726321989878
"X687563"	3.16549884386982	5.26340553718962	3.51193350373144	4.54699153529187	3.75343312398218	NA	3.00795821260565	6.61634342052348	3.22446925020192	9.08573626906878
"X1240199"	3.11981760601117	5.57594050019772	3.53469341038614	4.49983230443551	3.45829399143289	NA	3.25823592743652	6.32722289352604	3.22447452219504	9.08239607626145
"X753624"	3.01927095552921	5.46698111037718	3.64311967469814	4.18527443790939	3.98264233231056	NA	2.94394337386805	7.32836416850439	3.22451826135582	9.76431353112519
"X905957"	3.15412092599792	4.37067298497773	3.44283001886113	4.15740992007761	3.39529644487965	NA	3.22013908291385	7.32856649281952	3.22479615902085	9.4508622207641
"X1240178"	3.19248110138214	7.48492038995203	3.62544734517027	4.36035117391442	3.49321012804751	NA	2.94878995523664	6.97777975386551	3.22495331788749	9.61305078073677
"X905963"	3.06208579833832	5.38937004572905	3.7071340438663	4.44250321941626	3.54769576539971	NA	3.06773583935317	6.50431143855194	3.22546616483262	9.6165513014354
"X1240167"	3.04902998467595	4.98626121367834	3.39727235072123	4.24325864579844	3.62813980852206	NA	3.09424565743842	7.59015903447427	3.22547366281646	9.86232038249376
"X749715"	3.17265239265889	4.12493533972453	3.41593213765263	4.39027130848373	3.77672661926907	NA	3.11709263958186	7.60171786527715	3.22560810677678	9.96213201447912
"X908469"	3.28584469392489	4.32436822270808	3.20886874304888	4.0785801281842	3.34778949023709	NA	3.13463283025775	8.14981754273878	3.22597382355542	9.59470175015927
"X910851"	3.12173881757578	5.03487282376779	3.58679315045858	4.37661012134164	3.41663542301838	NA	3.09873591605391	7.31149128087665	3.22599389768648	10.0213014084019
"X908452"	3.08241717387992	5.41485502374037	3.43862946451139	4.34471980560976	3.35697821758535	NA	3.03714368825474	7.53938650477813	3.22599979997778	9.63325079480841
"X1298156"	3.14970085280471	6.40489548617288	3.63552145409295	4.51698212999586	6.32848482649211	NA	2.87403694731751	6.70652665527745	3.2262892611363	9.22902114895679
"X909977"	3.31811928079064	6.4704222519118	3.96452315563997	4.54859617734727	3.75480276224732	NA	3.11842204235333	6.56167061938782	3.22629136757646	9.21839216253986
"X907295"	3.2271850000128	4.4339216349252	3.37909400707427	4.33342280682588	3.25078068201028	NA	3.04460204441043	6.86578193963842	3.22646628644628	9.52398860375922
"X688027"	3.14422311949236	3.70880617907123	3.22363599466068	4.10922469683162	3.59866420270178	NA	3.29058430215536	7.99802366851508	3.22660733397509	9.49923522059895
"X905976"	3.24770325011388	5.07204633493838	4.04638549358702	4.34771932357988	3.35824678736875	NA	3.03025426832288	6.74811183597792	3.22764253062406	9.55203598523624
"X909711"	3.05855263975876	4.95279698607234	3.30861089403042	4.53045314680971	3.95223092830239	NA	2.98699985345552	7.22193138587361	3.22780456368714	9.85311992474268
"X1299062"	3.06033538090733	5.79844714343918	3.32875453430504	4.39833572227481	3.55498838675459	NA	3.22994464234853	7.56691776740436	3.22852886071673	9.72181975110696
"X687820"	3.10906292684086	7.74739175828574	4.04546732289586	4.58334121749282	3.50077123016313	NA	3.07343612074884	6.46139829707354	3.22859607215744	9.60945308101102
"X906843"	3.09720892502039	5.75337599561924	4.02361904322532	3.78315122996627	5.61519465134495	NA	3.02872716988843	7.49259617799849	3.22863699586147	9.70550339559623
"X905944"	3.15914437466405	4.38699749707704	3.43131185320529	4.38588606376625	3.62197492201627	NA	3.10704509071116	7.2244124537807	3.22866339878141	9.9570266726144
"X905947"	3.03951939511479	5.31017996242548	3.70918602974857	4.65311190107391	3.94816377569139	NA	2.99400021916859	7.1297934910892	3.22874891002651	9.99662673989283
"X925346"	3.07647402227124	7.23775686832225	3.60292636782034	4.19700049765644	3.58064198159287	NA	2.86673228734446	7.64696221887232	3.22977546540941	9.83365339323866
"X722058"	3.07430276028847	4.9344110147268	3.66436254243102	4.27392102827909	3.5814559144625	NA	3.21248141952952	7.4918349276541	3.23009919813871	9.68956470441011
"X909780"	3.15806114640899	4.62957271207169	3.54579952052432	4.23942397889752	3.47880400171716	NA	3.11326607892355	8.23438347860479	3.2302044089929	9.88298153292488
"X908446"	3.14994617942538	4.65617897825568	3.51877324464345	4.24136743669873	3.53728863078014	NA	3.1609635927119	6.61348194932693	3.23022347590552	10.0066497707769
"X1298357"	3.12119652151889	5.80739155500491	3.52755418018897	4.48576497506073	3.25270604870809	NA	2.9574162167339	6.08366705446597	3.231324442061	9.90981499905253
"X1503362"	3.11517058297163	4.98462086252972	3.38660721919405	4.30734611853659	4.3940290678268	NA	3.42230525920607	7.52066055327469	3.23169810281423	9.72195070214998
"X753581"	3.11288985677179	5.31143913125681	3.94010472766383	4.67889419778856	3.32821308559512	NA	2.89822069385151	6.33984666254951	3.23176979540047	9.77985914827527
"X909781"	3.03430873434958	4.71955477882349	3.46253785329615	4.31696723964956	3.4766005542123	NA	3.09996250538247	7.70940172766628	3.23209595930974	9.45073632118317
"X1240160"	3.12183754199662	4.61156883191627	3.57005617560324	4.25154656086274	3.89853398545018	NA	3.05932090693325	5.90161426823823	3.23239906502036	10.1872082953197
"X1298218"	3.15172794705779	7.58935622378817	3.58960182837989	4.35799800070186	4.26394732255517	NA	3.11083233078634	5.68881330792887	3.23305548080695	9.56872928439863
"X724838"	3.16708545836985	4.68872451428756	3.88671819278438	4.30887875897683	3.29831117958218	NA	3.14802298194865	7.30715451647472	3.23386484601011	10.2833634964051
"X1290922"	3.07707657448362	6.92200691857408	3.51001482406269	4.48478277127937	4.28550230999824	NA	3.06604211840005	6.09590890512434	3.23395474873951	9.92900345030591
"X907058"	3.3024961554328	5.09693545703296	3.94684210492687	4.54270909089876	3.45778844538967	NA	3.05891847307655	5.76680247909973	3.23446356981814	9.49464135666824
"X908444"	3.18044614710932	4.55108447775473	3.41800226023291	4.69152816543761	3.61936627910748	NA	2.89418194022677	6.37598045541896	3.23458538378679	10.3493091826273
"X724879"	3.06483698469973	6.33802093953948	3.70235824148081	4.16884636390678	4.56462078199692	NA	3.06188333204621	7.0665461292239	3.23461673946079	9.77293112019846
"X909784"	3.25676718510381	5.43713824649973	4.00018749801093	4.3133845747309	3.543464983751	NA	3.28135082095986	5.87213116383408	3.23474590643455	9.23926029420839
"X713869"	3.09967183610497	4.08380432538386	3.37975264567594	4.07216464454667	3.21611317834829	NA	3.22279568109252	7.65194238845112	3.23503536044648	9.58220677178117
"X910943"	3.08300665992851	4.92260928010963	3.52382948824725	4.38839481091443	3.48478061179318	NA	3.00006660384345	6.53491859542767	3.23537285145943	9.61286852517297
"X684062"	3.21635944825148	4.21846165813518	3.43052687826601	4.14439439376672	3.46247909968302	NA	2.98877460155185	7.81665779881484	3.23545179718477	9.93978257968311
"X724863"	3.15082229827271	4.52085617459508	3.81921100022401	4.54854406199038	3.99404059480766	NA	3.11324077452044	5.19599430697879	3.23552189979767	10.1988207257976
"X924102"	3.06166728787512	4.83692832962222	3.37916630681891	4.37453359834692	3.52208249893599	NA	3.15060842828249	8.05482592066628	3.23719889712266	9.60993514334238
"X907313"	3.13928324253391	4.93455420615863	3.70648391917029	4.77734159415777	3.7348932272926	NA	3.12045641478722	7.28221421368332	3.23753299095846	9.80313535898055
"X909758"	3.18564009846334	7.19294791053523	3.70898254520482	4.43285069533003	5.01374200461443	NA	3.05006356214744	6.90347093439996	3.23854238532075	9.73876617444439
"X909726"	3.31762642586638	6.59122882439271	3.8608574887958	4.47480963096881	3.41602165940077	NA	3.05423163055766	6.54087961789357	3.2390306909473	9.78578785917635
"X949155"	3.10700618811397	4.55311095623007	3.39187446559012	4.16121598032437	3.34052162454531	NA	2.79877676550953	6.73596556915097	3.23949066938572	9.56784512788867
"X749713"	3.1534729802492	4.32280171221919	3.38880468002916	4.225698694892	3.87998471226442	NA	3.41692704456905	7.72906932235407	3.24023596601185	10.0480644723445
"X1298216"	3.09491018692294	4.56828949286202	3.57995031818417	4.31437075993808	3.39342002791822	NA	2.96244728509849	8.22813141902479	3.24081690532582	9.71802123095913
"X906865"	3.18917323670501	4.94617652382843	3.90008043886744	4.54282270976959	3.65654776724168	NA	3.25211955552822	6.56180533499253	3.24120389079848	9.79729966666404
"X907057"	3.128709329353	4.89290262234636	3.36834629867223	4.48145993708707	3.69232912840272	NA	3.16412627327985	7.94040719465527	3.24165138272711	9.85758444441095
"X1240219"	3.04229796476415	5.24039712601541	3.54106709279814	4.36505557021223	3.44620562411039	NA	2.91711464252687	4.07878579130745	3.24183065089402	9.93941323824025
"X1299081"	3.15940114156889	4.93049533171219	3.69270025920027	4.32829471954542	3.62806759582665	NA	3.16287565606985	4.08198378530051	3.24183423699674	9.50807883185536
"X909704"	3.03343856959804	4.8901684735933	3.43056657472185	4.20667716215903	5.67379576963716	NA	3.1722760025093	6.99296920746403	3.24277977527177	10.0850027253124
"X753592"	3.01574876661291	5.08313165350298	3.62247522656094	4.3549197278247	3.52694459622261	NA	3.18979755774965	6.78483659613371	3.24300556262667	9.74986284467219
"X930083"	3.16864872811735	4.17606851649909	3.62338851149098	4.6904675429876	3.34862232378411	NA	3.05785299973947	5.63722730252492	3.24338509711107	10.0983068896554
"X688021"	3.09081453823633	3.98071249489793	3.14870375581756	4.0962309091738	3.46000292341252	NA	3.20436242679807	7.87875280321584	3.24348466903454	9.55867302390509
"X1290907"	3.13184282026367	5.76979737594702	3.64714712362822	4.32015554180626	4.29919127934286	NA	2.99932893803046	6.87703251172482	3.24382252566751	9.85900382439265
"X687448"	3.2905277163312	5.02497534599216	3.86722101414558	4.47736206979151	3.44109357735865	NA	3.15846302553643	7.22166273335814	3.24395871771517	9.66450312378666
"X717431"	3.18919464583991	4.40649826798747	3.54051920904025	4.39683316374629	4.1559428214717	NA	3.14005470615751	6.1087483431974	3.24407175093307	9.97464335539851
"X1298475"	3.14772442812344	6.42530143702864	3.56757744013202	4.54661842612639	3.79938132605603	NA	3.15152423161799	7.35005066193778	3.24445785803591	9.80721453275686
"X905986"	3.14298420395923	4.7797397318021	3.44294053304723	4.28842168827471	3.3929191634312	NA	3.04656596073764	7.96957429584564	3.2445239529705	9.50462491946309
"X909761"	3.15101849992643	7.79269192303946	3.51149481666013	4.37645338155601	3.31584194031091	NA	3.40238315394847	7.40790133324804	3.24454007095508	9.67933391730176
